Day;Hour;Minute;Second;Mission;srcPoint;dstPoint
0;13;14;18;pick&drop_mission;13344;1542
0;13;21;20;pick&drop_mission;1542;141
0;13;23;58;pick&drop_mission;290;14188
0;13;28;18;pick&drop_mission;14188;13355
0;13;30;40;pick&drop_mission;13355;14194
0;13;33;50;pick&drop_mission;14194;13344
0;13;37;39;pick&drop_mission;13344;1542
0;13;44;26;pick&drop_mission;1542;431
0;13;2;21;pick&drop_mission;13351;14192
0;13;3;43;pick&drop_mission;14192;1542
0;13;10;2;pick&drop_mission;1542;197
0;13;32;45;pick&drop_mission;1542;325
0;13;39;56;pick&drop_mission;318;14188
0;13;44;12;pick&drop_mission;14188;13355
0;13;47;33;pick&drop_mission;13355;14194
0;13;4;2;pick&drop_mission;13346;1542
0;13;11;54;pick&drop_mission;1542;332
0;13;35;2;pick&drop_mission;1549;141
0;13;38;32;pick&drop_mission;297;13355
0;13;42;32;pick&drop_mission;13355;13346
0;13;46;54;pick&drop_mission;13346;14196
0;13;49;0;pick&drop_mission;14196;13344
0;13;0;8;pick&drop_mission;13355;13353
0;13;2;6;pick&drop_mission;13353;14247
0;13;3;28;pick&drop_mission;14247;14192
0;13;5;40;pick&drop_mission;14192;13342
0;13;8;31;pick&drop_mission;13342;14243
0;13;11;6;pick&drop_mission;14243;1542
0;13;16;57;pick&drop_mission;1542;431
0;13;23;54;pick&drop_mission;318;14188
0;13;34;23;pick&drop_mission;14188;13355
0;13;36;28;pick&drop_mission;13355;13353
0;13;38;28;pick&drop_mission;13353;14247
0;13;39;55;pick&drop_mission;14247;14192
0;13;42;7;pick&drop_mission;14192;13342
0;13;44;6;pick&drop_mission;13342;14243
0;13;46;43;pick&drop_mission;14243;1542
0;13;13;49;pick&drop_mission;1549;13355
0;13;16;54;pick&drop_mission;13355;13344
0;13;23;48;pick&drop_mission;13344;332
0;13;5;14;pick&drop_mission;13349;1542
0;13;10;48;pick&drop_mission;1542;141
0;13;15;47;pick&drop_mission;304;14293
0;13;19;26;pick&drop_mission;14293;14188
0;13;21;38;pick&drop_mission;14188;13357
0;13;23;41;pick&drop_mission;13357;13355
0;13;25;34;pick&drop_mission;13355;14192
0;13;27;53;pick&drop_mission;14192;13349
0;13;29;55;pick&drop_mission;13349;1542
0;13;39;28;pick&drop_mission;1542;197
0;13;2;0;pick&drop_mission;14188;13357
0;13;4;14;pick&drop_mission;13357;13355
0;13;2;56;pick&drop_mission;1542;141
0;13;5;30;pick&drop_mission;290;14293
0;13;9;41;pick&drop_mission;14293;14188
0;13;11;48;pick&drop_mission;14188;13357
0;13;13;48;pick&drop_mission;13357;13355
0;13;15;39;pick&drop_mission;13355;13351
0;13;17;51;pick&drop_mission;13351;14192
0;13;20;20;pick&drop_mission;14192;13346
0;13;22;32;pick&drop_mission;13346;14196
0;13;24;43;pick&drop_mission;14196;14243
0;13;26;48;pick&drop_mission;14243;1542
0;13;3;58;pick&drop_mission;14190;13352
0;13;5;50;pick&drop_mission;13352;14192
0;13;9;43;pick&drop_mission;14192;14243
0;13;15;10;pick&drop_mission;14243;1549
0;13;42;40;pick&drop_mission;1549;431
0;13;7;14;pick&drop_mission;1542;332
0;13;9;45;pick&drop_mission;297;14188
0;13;13;8;pick&drop_mission;14188;13355
0;13;15;8;pick&drop_mission;13355;13353
0;13;16;58;pick&drop_mission;13353;14247
0;13;18;30;pick&drop_mission;14247;14192
0;13;20;28;pick&drop_mission;14192;13342
0;13;28;47;pick&drop_mission;13342;14243
0;13;30;45;pick&drop_mission;14243;1542
0;13;36;5;pick&drop_mission;1542;325
0;13;38;30;pick&drop_mission;311;14188
0;13;42;5;pick&drop_mission;14188;13355
0;13;44;8;pick&drop_mission;13355;13353
0;13;46;2;pick&drop_mission;13353;14247
0;13;47;34;pick&drop_mission;14247;14192
0;13;49;34;pick&drop_mission;14192;13342
0;13;52;2;pick&drop_mission;13342;14243
0;13;4;39;pick&drop_mission;1542;197
0;13;0;18;pick&drop_mission;13357;13355
0;13;2;22;pick&drop_mission;13355;14192
0;13;4;32;pick&drop_mission;14192;13349
0;13;11;13;pick&drop_mission;13349;1542
0;13;17;22;pick&drop_mission;1542;431
0;13;19;32;pick&drop_mission;9400;1253
0;13;4;41;pick&drop_mission;12077;9480
0;13;10;34;pick&drop_mission;12077;13184
0;13;55;33;pick&drop_mission;12077;9460
0;13;7;38;pick&drop_mission;12077;7992
0;13;17;15;pick&drop_mission;12078;7993
0;13;25;50;pick&drop_mission;12077;9779
0;13;48;53;pick&drop_mission;5486;3958
0;13;6;40;pick&drop_mission;12078;4691
0;13;55;39;pick&drop_mission;12078;8054
0;13;1;39;pick&drop_mission;12077;9365
0;13;1;58;pick&drop_mission;12078;8931
0;13;17;52;pick&drop_mission;4993;3678
0;14;12;20;pick&drop_mission;1542;197
0;14;14;55;pick&drop_mission;297;14188
0;14;24;29;pick&drop_mission;14188;13355
0;14;28;42;pick&drop_mission;13355;14194
0;14;33;15;pick&drop_mission;14194;13344
0;14;36;6;pick&drop_mission;13344;1542
0;14;44;14;pick&drop_mission;1542;431
0;14;47;31;pick&drop_mission;311;14188
0;14;18;26;pick&drop_mission;14196;14243
0;14;26;20;pick&drop_mission;14243;1542
0;14;38;57;pick&drop_mission;1542;332
0;14;59;53;pick&drop_mission;290;14293
0;14;12;16;pick&drop_mission;290;14293
0;14;16;48;pick&drop_mission;14293;14188
0;14;19;2;pick&drop_mission;14188;13357
0;14;20;56;pick&drop_mission;13357;13355
0;14;23;0;pick&drop_mission;13355;14192
0;14;25;13;pick&drop_mission;14192;13349
0;14;27;22;pick&drop_mission;13349;1542
0;14;51;42;pick&drop_mission;1542;141
0;14;21;58;pick&drop_mission;1542;13355
0;14;24;37;pick&drop_mission;13355;141
0;14;9;49;pick&drop_mission;297;14188
0;14;14;18;pick&drop_mission;14188;13357
0;14;16;54;pick&drop_mission;13357;13355
0;14;18;51;pick&drop_mission;13355;13351
0;14;20;52;pick&drop_mission;13351;14192
0;14;22;15;pick&drop_mission;14192;1542
0;14;34;5;pick&drop_mission;1542;325
0;14;36;50;pick&drop_mission;311;14188
0;14;40;47;pick&drop_mission;14188;13357
0;14;42;54;pick&drop_mission;13357;13355
0;14;45;4;pick&drop_mission;13355;13351
0;14;47;40;pick&drop_mission;13351;14192
0;14;13;2;pick&drop_mission;13344;1542
0;14;21;41;pick&drop_mission;1542;141
0;14;27;3;pick&drop_mission;304;14188
0;14;32;22;pick&drop_mission;14188;13355
0;14;35;22;pick&drop_mission;13355;14194
0;14;38;55;pick&drop_mission;14194;13344
0;14;46;28;pick&drop_mission;13344;1542
0;14;55;56;pick&drop_mission;1542;141
0;14;15;46;pick&drop_mission;14243;1542
0;14;25;52;pick&drop_mission;1542;141
0;14;28;33;pick&drop_mission;318;14293
0;14;32;29;pick&drop_mission;14293;14188
0;14;34;55;pick&drop_mission;14188;13357
0;14;37;6;pick&drop_mission;13357;13355
0;14;39;21;pick&drop_mission;13355;13351
0;14;41;35;pick&drop_mission;13351;14192
0;14;46;31;pick&drop_mission;14192;13346
0;14;48;49;pick&drop_mission;13346;14196
0;14;51;5;pick&drop_mission;14196;14243
0;14;53;13;pick&drop_mission;14243;1542
0;14;2;38;pick&drop_mission;14243;1549
0;14;57;36;pick&drop_mission;1549;197
0;14;36;32;pick&drop_mission;1549;197
0;14;55;43;pick&drop_mission;304;14293
0;14;16;18;pick&drop_mission;13342;14243
0;14;24;16;pick&drop_mission;14243;1542
0;14;31;40;pick&drop_mission;1542;431
0;14;36;21;pick&drop_mission;318;14188
0;14;42;35;pick&drop_mission;14188;13355
0;14;44;41;pick&drop_mission;13355;13353
0;14;46;39;pick&drop_mission;13353;14247
0;14;48;16;pick&drop_mission;14247;14192
0;14;50;25;pick&drop_mission;14192;13342
0;14;52;31;pick&drop_mission;13342;14243
0;14;54;23;pick&drop_mission;14243;1542
0;14;1;10;pick&drop_mission;14194;13344
0;14;22;9;pick&drop_mission;13344;1542
0;14;34;34;pick&drop_mission;1542;332
0;14;37;21;pick&drop_mission;318;14188
0;14;41;16;pick&drop_mission;14188;13355
0;14;43;45;pick&drop_mission;13355;14194
0;14;48;2;pick&drop_mission;14194;13344
0;14;58;15;pick&drop_mission;13344;1542
0;14;6;8;pick&drop_mission;290;13355
0;14;17;33;pick&drop_mission;13355;13346
0;14;22;3;pick&drop_mission;13346;14196
0;14;28;51;pick&drop_mission;14196;13344
0;14;35;25;pick&drop_mission;13344;1549
0;14;1;44;pick&drop_mission;304;14293
0;14;5;52;pick&drop_mission;14293;14188
0;14;7;56;pick&drop_mission;14188;13357
0;14;10;12;pick&drop_mission;13357;13355
0;14;12;7;pick&drop_mission;13355;13351
0;14;14;35;pick&drop_mission;13351;14192
0;14;16;31;pick&drop_mission;14192;13346
0;14;18;36;pick&drop_mission;13346;14196
0;14;20;33;pick&drop_mission;14196;14243
0;14;23;35;pick&drop_mission;14243;1542
0;14;43;41;pick&drop_mission;1542;325
0;14;46;46;pick&drop_mission;311;14293
0;14;51;36;pick&drop_mission;14293;14188
0;14;53;41;pick&drop_mission;14188;13357
0;14;55;50;pick&drop_mission;13357;13355
0;14;57;46;pick&drop_mission;13355;13351
0;14;37;1;pick&drop_mission;13344;1549
0;14;13;40;pick&drop_mission;1542;141
0;14;16;23;pick&drop_mission;297;14188
0;14;21;2;pick&drop_mission;14188;13355
0;14;23;5;pick&drop_mission;13355;13353
0;14;25;6;pick&drop_mission;13353;14247
0;14;26;32;pick&drop_mission;14247;14192
0;14;28;44;pick&drop_mission;14192;13342
0;14;31;41;pick&drop_mission;13342;14243
0;14;33;38;pick&drop_mission;14243;1542
0;14;42;0;pick&drop_mission;1542;197
0;14;45;3;pick&drop_mission;290;14188
0;14;48;54;pick&drop_mission;14188;13355
0;14;50;55;pick&drop_mission;13355;13353
0;14;53;0;pick&drop_mission;13353;14247
0;14;54;25;pick&drop_mission;14247;14192
0;14;56;35;pick&drop_mission;14192;13342
0;14;59;1;pick&drop_mission;13342;14243
0;14;19;15;pick&drop_mission;297;14293
0;14;23;26;pick&drop_mission;14293;14188
0;14;25;33;pick&drop_mission;14188;13357
0;14;27;44;pick&drop_mission;13357;13355
0;14;29;38;pick&drop_mission;13355;14192
0;14;31;49;pick&drop_mission;14192;13349
0;14;52;51;pick&drop_mission;13349;1542
0;14;21;56;pick&drop_mission;13355;13351
0;14;24;4;pick&drop_mission;13351;14192
0;14;28;51;pick&drop_mission;14192;1542
0;14;34;6;pick&drop_mission;1542;332
0;14;16;48;pick&drop_mission;304;14188
0;14;21;38;pick&drop_mission;14188;13357
0;14;23;35;pick&drop_mission;13357;13355
0;14;25;31;pick&drop_mission;13355;13351
0;14;27;41;pick&drop_mission;13351;14192
0;14;34;27;pick&drop_mission;14192;1542
0;14;44;34;pick&drop_mission;1542;197
0;14;8;48;pick&drop_mission;290;14190
0;14;13;4;pick&drop_mission;14190;13352
0;14;15;6;pick&drop_mission;13352;14192
0;14;18;19;pick&drop_mission;14192;14243
0;14;24;55;pick&drop_mission;14243;1549
0;14;54;20;pick&drop_mission;1549;197
0;14;15;9;pick&drop_mission;1542;197
0;14;17;35;pick&drop_mission;304;14293
0;14;21;15;pick&drop_mission;14293;14188
0;14;23;26;pick&drop_mission;14188;13357
0;14;25;28;pick&drop_mission;13357;13355
0;14;29;19;pick&drop_mission;13355;13351
0;14;31;26;pick&drop_mission;13351;14192
0;14;33;20;pick&drop_mission;14192;13346
0;14;35;23;pick&drop_mission;13346;14196
0;14;38;6;pick&drop_mission;14196;14243
0;14;40;8;pick&drop_mission;14243;1542
0;14;49;23;pick&drop_mission;1542;431
0;14;53;16;pick&drop_mission;311;14293
0;14;57;15;pick&drop_mission;14293;14188
0;14;59;19;pick&drop_mission;14188;13357
0;14;11;42;pick&drop_mission;290;14188
0;14;18;26;pick&drop_mission;14188;13355
0;14;21;43;pick&drop_mission;13355;14194
0;14;24;27;pick&drop_mission;14194;13344
0;14;40;10;pick&drop_mission;13344;1542
0;14;51;45;pick&drop_mission;1542;141
0;14;54;56;pick&drop_mission;297;13355
0;14;14;4;pick&drop_mission;14243;1542
0;14;23;52;pick&drop_mission;1542;332
0;14;26;19;pick&drop_mission;304;14188
0;14;34;1;pick&drop_mission;14188;13355
0;14;35;56;pick&drop_mission;13355;13353
0;14;37;53;pick&drop_mission;13353;14247
0;14;39;21;pick&drop_mission;14247;14192
0;14;41;26;pick&drop_mission;14192;13342
0;14;43;30;pick&drop_mission;13342;14243
0;14;45;26;pick&drop_mission;14243;1542
0;14;52;55;pick&drop_mission;1542;197
0;14;55;19;pick&drop_mission;297;14188
0;14;59;27;pick&drop_mission;14188;13355
0;14;25;57;pick&drop_mission;304;14293
0;14;42;39;pick&drop_mission;14293;14188
0;14;44;37;pick&drop_mission;14188;13357
0;14;46;30;pick&drop_mission;13357;13355
0;14;48;38;pick&drop_mission;13355;14192
0;14;50;43;pick&drop_mission;14192;13349
0;14;23;26;pick&drop_mission;318;14188
0;14;27;52;pick&drop_mission;14188;13357
0;14;29;51;pick&drop_mission;13357;13355
0;14;31;46;pick&drop_mission;13355;13351
0;14;37;7;pick&drop_mission;13351;14192
0;14;45;5;pick&drop_mission;14192;1542
0;14;19;53;pick&drop_mission;8957;13763
0;14;56;28;pick&drop_mission;8957;13763
0;14;41;25;pick&drop_mission;7932;1246
0;14;11;25;pick&drop_mission;7564;13759
0;14;56;19;pick&drop_mission;13759;5486
0;14;19;10;pick&drop_mission;5120;3678
0;14;15;30;pick&drop_mission;7531;13759
0;14;25;24;pick&drop_mission;7531;13759
0;14;28;57;pick&drop_mission;13763;7529
0;14;57;16;pick&drop_mission;9348;3678
0;15;6;28;pick&drop_mission;290;14188
0;15;10;58;pick&drop_mission;14188;13353
0;15;13;0;pick&drop_mission;13353;13346
0;15;18;3;pick&drop_mission;13346;14245
0;15;20;21;pick&drop_mission;14245;13343
0;15;22;44;pick&drop_mission;13343;14243
0;15;24;37;pick&drop_mission;14243;1542
0;15;7;22;pick&drop_mission;14188;13355
0;15;9;57;pick&drop_mission;13355;14194
0;15;15;11;pick&drop_mission;14194;13344
0;15;19;33;pick&drop_mission;13344;1542
0;15;25;24;pick&drop_mission;1542;431
0;15;28;54;pick&drop_mission;318;14188
0;15;43;29;pick&drop_mission;14188;13355
0;15;47;29;pick&drop_mission;13355;14194
0;15;55;31;pick&drop_mission;14194;13344
0;15;17;53;pick&drop_mission;14293;14188
0;15;19;56;pick&drop_mission;14188;13357
0;15;22;0;pick&drop_mission;13357;13355
0;15;23;56;pick&drop_mission;13355;13351
0;15;26;17;pick&drop_mission;13351;14192
0;15;28;12;pick&drop_mission;14192;13346
0;15;30;18;pick&drop_mission;13346;14196
0;15;32;24;pick&drop_mission;14196;14243
0;15;34;21;pick&drop_mission;14243;1542
0;15;42;1;pick&drop_mission;1542;431
0;15;46;49;pick&drop_mission;318;14293
0;15;51;50;pick&drop_mission;318;14188
0;15;56;59;pick&drop_mission;14188;13355
0;15;59;2;pick&drop_mission;13355;13353
0;15;3;18;pick&drop_mission;318;14293
0;15;13;28;pick&drop_mission;14293;14188
0;15;15;42;pick&drop_mission;14188;13357
0;15;17;42;pick&drop_mission;13357;13355
0;15;21;42;pick&drop_mission;13355;14192
0;15;24;4;pick&drop_mission;14192;13349
0;15;12;13;pick&drop_mission;14192;1542
0;15;35;5;pick&drop_mission;1542;197
0;15;38;44;pick&drop_mission;290;14188
0;15;42;38;pick&drop_mission;14188;13351
0;15;44;53;pick&drop_mission;13351;14192
0;15;46;46;pick&drop_mission;14192;13343
0;15;48;52;pick&drop_mission;13343;1542
0;15;13;36;pick&drop_mission;297;14188
0;15;19;25;pick&drop_mission;14188;13353
0;15;21;38;pick&drop_mission;13353;13346
0;15;25;9;pick&drop_mission;13346;14245
0;15;27;31;pick&drop_mission;14245;13343
0;15;29;50;pick&drop_mission;13343;14243
0;15;9;43;pick&drop_mission;297;14188
0;15;18;39;pick&drop_mission;14188;13355
0;15;20;54;pick&drop_mission;13355;14194
0;15;25;22;pick&drop_mission;14194;13344
0;15;29;48;pick&drop_mission;13344;1542
0;15;15;9;pick&drop_mission;1542;141
0;15;20;21;pick&drop_mission;297;14293
0;15;31;33;pick&drop_mission;14293;14188
0;15;33;58;pick&drop_mission;14188;13357
0;15;36;16;pick&drop_mission;13357;13355
0;15;38;14;pick&drop_mission;13355;13351
0;15;40;34;pick&drop_mission;13351;14192
0;15;42;37;pick&drop_mission;14192;13346
0;15;44;50;pick&drop_mission;13346;14196
0;15;47;15;pick&drop_mission;14196;14243
0;15;49;13;pick&drop_mission;14243;1542
0;15;56;46;pick&drop_mission;1542;197
0;15;4;33;pick&drop_mission;290;14293
0;15;10;34;pick&drop_mission;14293;14188
0;15;13;49;pick&drop_mission;14188;13357
0;15;16;31;pick&drop_mission;13357;13355
0;15;20;22;pick&drop_mission;13355;13351
0;15;24;24;pick&drop_mission;13351;14192
0;15;26;20;pick&drop_mission;14192;13346
0;15;29;46;pick&drop_mission;13346;14243
0;15;33;50;pick&drop_mission;14243;1542
0;15;47;46;pick&drop_mission;1542;14196
0;15;52;0;pick&drop_mission;14196;332
0;15;54;12;pick&drop_mission;318;14293
0;15;57;49;pick&drop_mission;14293;14188
0;15;0;33;pick&drop_mission;14293;14188
0;15;2;51;pick&drop_mission;14188;13357
0;15;4;57;pick&drop_mission;13357;14192
0;15;7;11;pick&drop_mission;14192;13349
0;15;9;25;pick&drop_mission;13349;1542
0;15;25;6;pick&drop_mission;1542;13355
0;15;27;53;pick&drop_mission;13355;431
0;15;35;15;pick&drop_mission;311;14293
0;15;41;15;pick&drop_mission;14293;14188
0;15;43;25;pick&drop_mission;14188;13357
0;15;45;24;pick&drop_mission;13357;13355
0;15;47;29;pick&drop_mission;13355;14192
0;15;50;0;pick&drop_mission;14192;13349
0;15;53;7;pick&drop_mission;13349;1542
0;15;8;32;pick&drop_mission;1542;197
0;15;10;58;pick&drop_mission;290;14188
0;15;15;1;pick&drop_mission;14188;13355
0;15;17;3;pick&drop_mission;13355;13353
0;15;18;57;pick&drop_mission;13353;14247
0;15;20;24;pick&drop_mission;14247;14192
0;15;22;29;pick&drop_mission;14192;13342
0;15;26;27;pick&drop_mission;13342;14243
0;15;33;0;pick&drop_mission;14243;1542
0;15;39;6;pick&drop_mission;1542;332
0;15;41;42;pick&drop_mission;304;14188
0;15;45;31;pick&drop_mission;14188;13355
0;15;47;34;pick&drop_mission;13355;13353
0;15;49;32;pick&drop_mission;13353;14247
0;15;50;53;pick&drop_mission;14247;14192
0;15;53;14;pick&drop_mission;14192;13342
0;15;55;29;pick&drop_mission;13342;14243
0;15;35;27;pick&drop_mission;13349;1542
0;15;43;31;pick&drop_mission;1542;197
0;15;46;7;pick&drop_mission;290;14293
0;15;49;52;pick&drop_mission;14293;14188
0;15;43;15;pick&drop_mission;297;14188
0;15;48;54;pick&drop_mission;14188;13351
0;15;51;10;pick&drop_mission;13351;14192
0;15;52;58;pick&drop_mission;14192;13343
0;15;9;5;pick&drop_mission;1542;332
0;15;21;29;pick&drop_mission;304;14188
0;15;26;2;pick&drop_mission;14188;13355
0;15;28;16;pick&drop_mission;13355;14194
0;15;31;43;pick&drop_mission;14194;13344
0;15;2;1;pick&drop_mission;1549;197
0;15;9;3;pick&drop_mission;290;13355
0;15;13;51;pick&drop_mission;13355;14196
0;15;18;31;pick&drop_mission;14196;13344
0;15;25;50;pick&drop_mission;13344;1549
0;15;55;46;pick&drop_mission;1549;13346
0;15;0;3;pick&drop_mission;13351;14192
0;15;1;50;pick&drop_mission;14192;13346
0;15;3;56;pick&drop_mission;13346;14196
0;15;5;54;pick&drop_mission;14196;14243
0;15;8;26;pick&drop_mission;14243;1542
0;15;14;50;pick&drop_mission;1542;141
0;15;17;35;pick&drop_mission;297;13353
0;15;28;26;pick&drop_mission;13353;13343
0;15;36;11;pick&drop_mission;13343;1549
0;15;5;16;pick&drop_mission;1549;332
0;15;25;8;pick&drop_mission;318;14196
0;15;38;50;pick&drop_mission;14196;13344
0;15;45;30;pick&drop_mission;13344;13346
0;15;50;25;pick&drop_mission;13346;13355
0;15;54;22;pick&drop_mission;13355;1549
0;15;8;56;pick&drop_mission;14243;1542
0;15;23;48;pick&drop_mission;1542;197
0;15;26;29;pick&drop_mission;290;14188
0;15;30;29;pick&drop_mission;14188;13355
0;15;32;28;pick&drop_mission;13355;13353
0;15;34;24;pick&drop_mission;13353;14247
0;15;35;50;pick&drop_mission;14247;14192
0;15;37;56;pick&drop_mission;14192;13342
0;15;40;7;pick&drop_mission;13342;14243
0;15;42;0;pick&drop_mission;14243;1542
0;15;51;27;pick&drop_mission;1542;431
0;15;8;32;pick&drop_mission;1542;332
0;15;15;56;pick&drop_mission;290;14293
0;15;22;50;pick&drop_mission;14293;14188
0;15;24;54;pick&drop_mission;14188;13357
0;15;26;51;pick&drop_mission;13357;13355
0;15;30;20;pick&drop_mission;13355;14192
0;15;35;59;pick&drop_mission;14192;13349
0;15;43;54;pick&drop_mission;13349;1542
0;15;51;10;pick&drop_mission;1542;141
0;15;11;51;pick&drop_mission;290;14190
0;15;16;12;pick&drop_mission;14190;13352
0;15;18;17;pick&drop_mission;13352;14192
0;15;21;36;pick&drop_mission;14192;14243
0;15;24;43;pick&drop_mission;14243;1549
0;15;58;24;pick&drop_mission;1549;197
0;15;1;21;pick&drop_mission;13357;13355
0;15;7;41;pick&drop_mission;13355;13351
0;15;9;54;pick&drop_mission;13351;14192
0;15;12;6;pick&drop_mission;14192;13346
0;15;14;20;pick&drop_mission;13346;14243
0;15;16;16;pick&drop_mission;14243;1542
0;15;32;28;pick&drop_mission;1542;14196
0;15;36;47;pick&drop_mission;14196;332
0;15;38;57;pick&drop_mission;304;14293
0;15;42;41;pick&drop_mission;14293;14188
0;15;44;48;pick&drop_mission;14188;13357
0;15;46;47;pick&drop_mission;13357;13355
0;15;48;43;pick&drop_mission;13355;13351
0;15;51;7;pick&drop_mission;13351;14192
0;15;52;55;pick&drop_mission;14192;13346
0;15;54;55;pick&drop_mission;13346;14196
0;15;57;6;pick&drop_mission;14196;14243
0;15;59;32;pick&drop_mission;14243;1542
0;15;22;47;pick&drop_mission;304;14293
0;15;26;59;pick&drop_mission;14293;14188
0;15;29;4;pick&drop_mission;14188;13357
0;15;31;20;pick&drop_mission;13357;13355
0;15;33;13;pick&drop_mission;13355;13351
0;15;35;30;pick&drop_mission;13351;14192
0;15;37;22;pick&drop_mission;14192;13346
0;15;39;16;pick&drop_mission;13346;14196
0;15;41;11;pick&drop_mission;14196;14243
0;15;49;26;pick&drop_mission;14243;1542
0;15;54;53;pick&drop_mission;1542;197
0;15;24;38;pick&drop_mission;13355;13346
0;15;29;59;pick&drop_mission;13346;13344
0;15;36;39;pick&drop_mission;13344;1549
0;15;48;57;pick&drop_mission;1549;14196
0;15;1;27;pick&drop_mission;13355;13353
0;15;3;13;pick&drop_mission;13353;14247
0;15;4;42;pick&drop_mission;14247;14192
0;15;6;40;pick&drop_mission;14192;13342
0;15;13;51;pick&drop_mission;13342;14243
0;15;24;16;pick&drop_mission;14243;1542
0;15;32;23;pick&drop_mission;1542;141
0;15;34;51;pick&drop_mission;297;14188
0;15;38;44;pick&drop_mission;14188;13355
0;15;40;40;pick&drop_mission;13355;13353
0;15;42;31;pick&drop_mission;13353;14247
0;15;43;59;pick&drop_mission;14247;14192
0;15;45;58;pick&drop_mission;14192;13342
0;15;48;20;pick&drop_mission;13342;14243
0;15;51;59;pick&drop_mission;14243;1542
0;15;16;49;pick&drop_mission;290;14188
0;15;21;13;pick&drop_mission;14188;13355
0;15;23;39;pick&drop_mission;13355;14194
0;15;26;45;pick&drop_mission;14194;13344
0;15;30;33;pick&drop_mission;13344;1542
0;15;50;17;pick&drop_mission;1542;197
0;15;9;3;pick&drop_mission;13349;1542
0;15;16;13;pick&drop_mission;1542;197
0;15;25;37;pick&drop_mission;297;14293
0;15;34;44;pick&drop_mission;14293;14188
0;15;36;50;pick&drop_mission;14188;13357
0;15;38;47;pick&drop_mission;13357;13355
0;15;40;39;pick&drop_mission;13355;14192
0;15;45;2;pick&drop_mission;14192;13349
0;15;51;41;pick&drop_mission;13349;1542
0;15;11;44;pick&drop_mission;1542;141
0;15;16;10;pick&drop_mission;8062;3907
0;15;35;23;pick&drop_mission;8034;13757
0;15;35;55;pick&drop_mission;3958;7903
0;15;35;57;pick&drop_mission;4078;8016
0;15;10;55;pick&drop_mission;12078;9358
0;15;11;19;pick&drop_mission;12077;13175
0;15;19;47;pick&drop_mission;8054;13759
0;15;39;31;pick&drop_mission;12078;8913
0;15;47;17;pick&drop_mission;8913;1196
0;15;53;4;pick&drop_mission;12078;8956
0;15;42;46;pick&drop_mission;9842;3852
0;15;51;9;pick&drop_mission;7959;3852
0;15;22;45;pick&drop_mission;7480;3907
0;15;53;19;pick&drop_mission;13175;3958
0;15;38;40;pick&drop_mission;13175;13763
0;15;41;18;pick&drop_mission;12077;5485
0;15;13;40;pick&drop_mission;5043;13763
0;16;7;49;pick&drop_mission;1542;197
0;16;13;46;pick&drop_mission;304;14188
0;16;17;51;pick&drop_mission;14188;13355
0;16;23;50;pick&drop_mission;13355;14194
0;16;29;3;pick&drop_mission;14194;13344
0;16;31;58;pick&drop_mission;13344;1549
0;16;11;50;pick&drop_mission;13344;1542
0;16;30;0;pick&drop_mission;1542;431
0;16;36;33;pick&drop_mission;318;14188
0;16;47;55;pick&drop_mission;14188;13355
0;16;50;25;pick&drop_mission;13355;14194
0;16;0;6;pick&drop_mission;14293;14188
0;16;5;39;pick&drop_mission;14188;13357
0;16;11;7;pick&drop_mission;13357;13355
0;16;14;15;pick&drop_mission;13355;13351
0;16;17;3;pick&drop_mission;13351;14192
0;16;19;18;pick&drop_mission;14192;14196
0;16;21;32;pick&drop_mission;14196;13346
0;16;23;49;pick&drop_mission;13346;14243
0;16;32;41;pick&drop_mission;14243;1542
0;16;44;8;pick&drop_mission;1542;325
0;16;0;56;pick&drop_mission;13353;14247
0;16;2;24;pick&drop_mission;14247;14192
0;16;4;36;pick&drop_mission;14192;13342
0;16;13;26;pick&drop_mission;13342;14243
0;16;17;21;pick&drop_mission;14243;1542
0;16;24;16;pick&drop_mission;1542;141
0;16;26;55;pick&drop_mission;297;14188
0;16;31;22;pick&drop_mission;14188;13355
0;16;33;27;pick&drop_mission;13355;13353
0;16;35;27;pick&drop_mission;13353;14247
0;16;36;53;pick&drop_mission;14247;14192
0;16;39;31;pick&drop_mission;14192;13342
0;16;41;35;pick&drop_mission;13342;14243
0;16;45;58;pick&drop_mission;14243;1542
0;16;52;0;pick&drop_mission;1542;332
0;16;54;50;pick&drop_mission;304;14188
0;16;58;53;pick&drop_mission;14188;13355
0;16;11;25;pick&drop_mission;1542;141
0;16;15;11;pick&drop_mission;304;14188
0;16;23;4;pick&drop_mission;14188;13351
0;16;25;18;pick&drop_mission;13351;14192
0;16;27;7;pick&drop_mission;14192;13343
0;16;30;53;pick&drop_mission;13343;1542
0;16;49;2;pick&drop_mission;1542;197
0;16;53;24;pick&drop_mission;290;14188
0;16;57;6;pick&drop_mission;14188;13351
0;16;10;33;pick&drop_mission;14243;1542
0;16;25;58;pick&drop_mission;1542;141
0;16;34;15;pick&drop_mission;311;14188
0;16;47;51;pick&drop_mission;14188;13353
0;16;50;6;pick&drop_mission;13353;13346
0;16;53;16;pick&drop_mission;13346;14245
0;16;55;47;pick&drop_mission;14245;13343
0;16;0;31;pick&drop_mission;1542;141
0;16;4;29;pick&drop_mission;304;14188
0;16;8;37;pick&drop_mission;14188;13355
0;16;11;8;pick&drop_mission;13355;14194
0;16;15;15;pick&drop_mission;14194;13344
0;16;33;13;pick&drop_mission;13344;1542
0;16;57;29;pick&drop_mission;1542;197
