Day;Hour;Minute;Second;Mission;srcPoint;dstPoint
0;16;15;1;missEBM;1966;4891
0;16;20;27;missEBM;1524;1419
0;16;21;10;missEBM;1948;4835
0;16;22;37;missEBM;1524;8939
0;16;23;35;missEBM;1977;2836
0;16;23;54;missEBM;1524;1419
0;16;26;25;missEBM;1524;1419
0;16;27;44;missEBM;1524;1419
0;16;28;58;missEBM;1524;1419
0;16;30;11;missEBM;1524;1419
0;16;31;46;missEBM;1524;1419
0;16;32;38;missEBM;1966;2776
0;16;33;2;missEBM;1524;1419
0;16;33;9;missEBM;1977;4695
0;16;34;22;missEBM;1524;2846
0;16;34;43;missEBM;1966;2636
0;16;36;4;missEBM;1977;4851
0;16;36;47;missEBM;1966;4877
0;16;37;10;missEBM;1524;1419
0;16;37;46;missEBM;1977;4669
0;16;38;22;missEBM;1966;4653
0;16;39;50;missEBM;1524;1419
0;16;40;51;missEBM;1966;2776
0;16;41;4;missEBM;1977;2646
0;16;41;9;missEBM;1524;1419
0;16;42;14;missEBM;1966;4781
0;16;43;10;missEBM;1524;2646
0;16;44;50;missEBM;1966;4821
0;16;46;28;missEBM;1977;2776
0;16;46;40;missEBM;1524;1419
0;16;47;49;missEBM;1524;1419
0;16;49;9;missEBM;1524;1419
0;16;50;22;missEBM;1524;1419
0;16;50;35;missEBM;1977;4821
0;16;51;53;missEBM;1524;1419
0;16;53;8;missEBM;1524;1419
0;16;53;56;missEBM;1977;8940
0;16;54;32;missEBM;1966;2786
0;16;57;16;missEBM;1966;4891
0;16;58;1;missEBM;1977;4611
0;16;58;32;missEBM;1524;1419
0;16;59;45;missEBM;1524;1419
0;17;0;4;missEBM;1966;4725
0;17;0;57;missEBM;1524;1419
0;17;2;12;missEBM;1524;4807
0;17;2;52;missEBM;1977;2876
0;17;3;29;missEBM;1524;1419
0;17;5;18;missEBM;1966;4725
0;17;5;21;missEBM;1977;4821
0;17;5;32;missEBM;1524;1419
0;17;6;6;missEBM;1966;4737
0;17;6;43;missEBM;1524;1419
0;17;7;44;missEBM;1966;2636
0;17;7;59;missEBM;1524;1419
0;17;9;5;missEBM;1966;4891
0;17;10;45;missEBM;1966;2876
0;17;11;44;missEBM;1524;1419
0;17;13;5;missEBM;1966;2846
0;17;13;9;missEBM;1524;1419
0;17;14;23;missEBM;1524;4851
0;17;15;35;missEBM;1524;1419
0;17;16;48;missEBM;1524;1419
0;17;18;13;missEBM;1524;1419
0;17;19;33;missEBM;1524;4891
0;17;20;46;missEBM;1524;1419
0;17;21;57;missEBM;1524;1419
0;17;23;9;missEBM;1524;1419
0;17;25;6;missEBM;1977;2876
0;17;27;15;missEBM;1977;4821
0;17;30;10;missEBM;1524;1419
0;17;32;21;missEBM;1524;1419
0;17;34;32;missEBM;1977;4891
0;17;36;17;missEBM;1977;4891
0;17;52;30;missEBM;1966;4835
0;17;53;45;missEBM;1524;1419
0;17;54;30;missEBM;1966;2836
0;17;56;11;missEBM;1524;1419
0;17;56;55;missEBM;1966;4837
0;17;58;25;missEBM;1966;4725
0;17;59;10;missEBM;1977;4891
0;18;1;33;missEBM;1977;8938
0;18;3;54;missEBM;1977;2876
0;18;3;57;missEBM;1524;1419
0;18;5;0;missEBM;1966;4709
0;18;5;44;missEBM;1977;8939
0;18;5;48;missEBM;1966;4725
0;18;7;10;missEBM;1966;2310
0;18;9;24;missEBM;1966;2846
0;18;10;47;missEBM;1966;4807
0;18;10;56;missEBM;1524;1419
0;18;12;35;missEBM;1966;2816
0;18;12;50;missEBM;1524;1419
0;18;14;4;missEBM;1524;1419
0;18;14;27;missEBM;1966;4809
0;18;15;16;missEBM;1524;1419
0;18;16;7;missEBM;1966;4807
0;18;16;36;missEBM;1524;1419
0;18;17;52;missEBM;1524;4793
0;18;18;15;missEBM;1966;2776
0;18;19;4;missEBM;1524;1419
0;18;21;39;missEBM;1966;4737
0;18;23;16;missEBM;1524;1419
0;18;23;23;missEBM;1966;4725
0;18;24;33;missEBM;1524;4695
0;18;24;59;missEBM;1966;2816
0;18;25;47;missEBM;1524;1419
0;18;26;23;missEBM;1966;4891
0;18;27;12;missEBM;1524;1419
0;18;27;46;missEBM;1966;2776
0;18;28;43;missEBM;1524;1419
0;18;29;10;missEBM;1966;4835
0;18;29;21;missEBM;1977;4725
0;18;29;55;missEBM;1524;1419
0;18;30;44;missEBM;1966;2836
0;18;31;22;missEBM;1524;1419
0;18;31;41;missEBM;1977;2876
0;18;33;0;missEBM;1966;4837
0;18;34;6;missEBM;1977;5099
0;18;34;10;missEBM;1524;1419
0;18;34;22;missEBM;1966;4821
0;18;35;24;missEBM;1524;1419
0;18;35;33;missEBM;1977;2776
0;18;35;50;missEBM;1966;2826
0;18;37;12;missEBM;1966;2826
0;18;37;31;missEBM;1524;1419
0;18;38;26;missEBM;1977;4891
0;18;38;45;missEBM;1524;1419
0;18;39;28;missEBM;1966;4823
0;18;40;28;missEBM;1977;8940
0;18;42;56;missEBM;1977;2776
0;18;44;25;missEBM;1524;2846
0;18;44;46;missEBM;1977;4835
0;18;46;23;missEBM;1524;1419
0;18;46;41;missEBM;1977;8938
0;18;48;17;missEBM;1524;1419
0;18;50;2;missEBM;1524;1419
0;18;50;12;missEBM;1977;4891
0;18;51;18;missEBM;1524;1419
0;18;52;1;missEBM;1977;4835
0;18;52;47;missEBM;1524;1419
0;18;54;3;missEBM;1524;1419
0;18;54;22;missEBM;1977;4725
0;18;55;28;missEBM;1966;4737
0;18;55;33;missEBM;1524;4807
0;18;56;45;missEBM;1524;4695
0;18;57;4;missEBM;1977;4709
0;18;57;56;missEBM;1966;4891
0;18;57;59;missEBM;1524;2846
0;18;58;54;missEBM;1977;4835
0;18;59;26;missEBM;1524;1419
0;18;59;54;missEBM;1966;2856
0;19;0;43;missEBM;1524;1419
0;19;1;41;missEBM;1966;4865
0;19;3;20;missEBM;1977;4725
0;19;4;46;missEBM;1977;4737
0;19;5;13;missEBM;1524;1419
0;19;5;20;missEBM;1966;2876
0;19;6;25;missEBM;1977;2776
0;19;7;21;missEBM;1524;1419
0;19;8;53;missEBM;1977;4891
0;19;11;4;missEBM;1977;2876
0;19;11;18;missEBM;1966;8939
0;19;13;0;missEBM;1977;2846
0;19;13;36;missEBM;1966;4821
0;19;15;57;missEBM;1977;4891
0;19;16;9;missEBM;1966;4737
0;19;17;41;missEBM;1524;1419
0;19;18;19;missEBM;1977;2876
0;19;18;36;missEBM;1966;4821
0;19;19;58;missEBM;1524;1419
0;19;21;15;missEBM;1524;1419
0;19;22;31;missEBM;1524;1419
0;19;22;34;missEBM;1977;5099
0;19;24;12;missEBM;1977;4725
0;19;25;34;missEBM;1977;4807
0;19;27;7;missEBM;1977;8940
0;19;29;12;missEBM;1966;2776
0;19;29;35;missEBM;1977;2816
0;19;30;48;missEBM;1524;1419
0;19;30;52;missEBM;1966;4725
0;19;31;29;missEBM;1977;4809
0;19;32;57;missEBM;1524;1419
0;19;34;5;missEBM;1966;2846
0;19;34;24;missEBM;1524;1419
0;19;35;29;missEBM;1966;4851
0;19;35;32;missEBM;1977;4807
0;19;35;36;missEBM;1524;4737
0;19;36;48;missEBM;1524;1419
0;19;37;1;missEBM;1977;4725
0;19;37;14;missEBM;1966;4781
0;19;38;10;missEBM;1524;1419
0;19;38;36;missEBM;1977;4709
0;19;39;26;missEBM;1524;4583
0;19;40;27;missEBM;1966;8938
0;19;40;38;missEBM;1524;4695
0;19;40;41;missEBM;1977;2776
0;19;41;50;missEBM;1966;8939
0;19;42;17;missEBM;1977;4807
0;19;42;32;missEBM;1524;1419
0;19;43;46;missEBM;1524;2786
0;19;44;14;missEBM;1966;5099
0;19;44;47;missEBM;1977;4583
0;19;44;59;missEBM;1524;4767
0;19;46;12;missEBM;1524;1419
0;19;46;17;missEBM;1977;4737
0;19;46;23;missEBM;1966;4725
0;19;47;36;missEBM;1524;8940
0;19;48;2;missEBM;1966;4709
0;19;48;46;missEBM;1524;1419
0;19;49;33;missEBM;1966;2816
0;19;50;5;missEBM;1977;2636
0;19;50;15;missEBM;1524;1419
0;19;50;54;missEBM;1966;4739
0;19;51;30;missEBM;1524;1419
0;19;52;43;missEBM;1524;1419
0;19;52;50;missEBM;1977;4737
0;19;54;2;missEBM;1524;4695
0;19;54;30;missEBM;1977;2846
0;19;55;16;missEBM;1524;4807
0;19;56;3;missEBM;1966;8938
0;19;56;11;missEBM;1977;4725
0;19;56;33;missEBM;1524;2786
0;19;57;43;missEBM;1524;1419
0;19;57;48;missEBM;1977;4709
0;19;58;54;missEBM;1524;1419
0;20;1;22;missEBM;1966;8939
0;20;2;49;missEBM;1977;2786
0;20;3;5;missEBM;1966;4807
0;20;4;1;missEBM;1966;4767
0;20;4;37;missEBM;1977;2636
0;20;6;24;missEBM;1966;5099
0;20;7;6;missEBM;1977;4737
0;20;7;40;missEBM;1966;2776
0;20;9;36;missEBM;1966;4725
0;20;9;52;missEBM;1977;4739
0;20;10;58;missEBM;1966;2786
0;20;11;31;missEBM;1977;8940
0;20;11;40;missEBM;1524;4891
0;20;12;52;missEBM;1966;8938
0;20;14;5;missEBM;1524;2856
0;20;14;38;missEBM;1966;8939
0;20;15;19;missEBM;1524;2876
0;20;17;26;missEBM;1966;4821
0;20;18;53;missEBM;1966;5099
0;20;22;12;missEBM;1524;4865
0;20;25;47;missEBM;1524;1419
0;20;26;59;missEBM;1524;1419
0;20;28;18;missEBM;1524;1419
0;20;29;34;missEBM;1524;1419
0;20;30;38;missEBM;1977;2876
0;20;33;26;missEBM;1524;1419
0;20;34;42;missEBM;1524;2786
0;20;36;2;missEBM;1524;4891
0;20;36;21;missEBM;1966;2876
0;20;37;15;missEBM;1524;4781
0;20;38;30;missEBM;1524;4695
0;20;39;39;missEBM;1977;8940
0;20;39;46;missEBM;1524;2786
0;20;40;57;missEBM;1524;1419
0;20;42;19;missEBM;1977;4891
0;20;44;48;missEBM;1966;2856
0;20;47;11;missEBM;1524;1419
0;20;49;47;missEBM;1524;2786
0;20;51;3;missEBM;1524;4709
0;20;52;15;missEBM;1524;4807
0;20;52;34;missEBM;1966;4891
0;20;52;44;missEBM;1977;2876
0;20;53;30;missEBM;1524;2876
0;20;54;44;missEBM;1524;1419
0;20;55;28;missEBM;1966;2776
0;20;55;59;missEBM;1524;1419
0;20;56;35;missEBM;1977;2846
0;20;56;51;missEBM;1966;8938
0;20;57;30;missEBM;1524;2786
0;20;58;26;missEBM;1977;4891
0;20;58;42;missEBM;1524;4781
0;20;59;1;missEBM;1966;4891
0;21;0;17;missEBM;1977;2876
0;21;0;27;missEBM;1524;1419
0;21;0;40;missEBM;1966;8939
0;21;2;43;missEBM;1966;2846
0;21;2;46;missEBM;1524;4709
0;21;4;23;missEBM;1524;1419
0;21;4;29;missEBM;1977;2856
0;21;4;38;missEBM;1966;4851
0;21;8;3;missEBM;1977;4695
0;21;9;10;missEBM;1966;4877
0;21;9;24;missEBM;1524;1419
0;21;9;56;missEBM;1966;4737
0;21;10;43;missEBM;1977;4865
0;21;13;18;missEBM;1966;4877
0;21;13;26;missEBM;1977;2856
0;21;15;31;missEBM;1966;2776
0;21;16;21;missEBM;1524;4891
0;21;16;51;missEBM;1966;5099
0;21;17;26;missEBM;1977;2846
0;21;17;39;missEBM;1966;4739
0;21;18;36;missEBM;1524;1419
0;21;20;20;missEBM;1966;8940
0;21;20;27;missEBM;1977;2876
0;21;21;42;missEBM;1966;4807
0;21;22;39;missEBM;1977;8938
0;21;23;39;missEBM;1966;2816
0;21;24;8;missEBM;1977;4865
0;21;25;10;missEBM;1524;1419
0;21;26;1;missEBM;1966;4809
0;21;26;22;missEBM;1524;1419
0;21;26;28;missEBM;1977;8939
0;21;28;31;missEBM;1966;2846
0;21;28;49;missEBM;1977;2776
0;21;30;2;missEBM;1966;4807
0;21;30;20;missEBM;1524;1419
0;21;30;23;missEBM;1977;2856
0;21;31;27;missEBM;1966;4851
0;21;31;32;missEBM;1524;1419
0;21;33;56;missEBM;1966;5099
0;21;33;59;missEBM;1977;4725
0;21;35;8;missEBM;1524;4865
0;21;35;31;missEBM;1977;2846
0;21;36;26;missEBM;1524;4891
0;21;37;39;missEBM;1524;2876
0;21;39;6;missEBM;1977;2856
0;21;40;10;missEBM;1524;4807
0;21;40;38;missEBM;1977;4891
0;21;41;29;missEBM;1524;1419
0;21;42;40;missEBM;1524;1419
0;21;43;14;missEBM;1977;2876
0;21;44;3;missEBM;1524;1419
0;21;45;19;missEBM;1524;4781
0;21;45;39;missEBM;1977;2856
0;21;46;30;missEBM;1524;1419
0;21;47;0;missEBM;1966;4865
0;21;47;45;missEBM;1524;2786
0;21;48;13;missEBM;1977;2846
0;21;49;24;missEBM;1524;1419
0;21;49;44;missEBM;1966;8940
0;22;11;28;missEBM;1524;4891
0;22;14;21;missEBM;1977;4851
0;22;15;42;missEBM;1524;1419
0;22;16;12;missEBM;1966;2856
0;22;16;58;missEBM;1524;1419
0;22;18;29;missEBM;1977;4725
0;22;19;17;missEBM;1966;4865
0;22;20;27;missEBM;1524;1419
0;22;21;43;missEBM;1524;1419
0;22;22;53;missEBM;1524;8938
0;22;23;4;missEBM;1966;4737
0;22;25;16;missEBM;1977;4781
0;22;27;51;missEBM;1977;2876
0;22;29;20;missEBM;1977;2876
0;22;29;26;missEBM;1966;4835
0;22;33;28;missEBM;1977;4891
0;22;36;20;missEBM;1977;2876
0;22;42;0;missEBM;1977;4891
0;22;50;26;missEBM;1524;2786
0;22;50;30;missEBM;1966;8938
0;22;53;8;missEBM;1524;2876
0;22;56;48;missEBM;1977;2856
0;22;57;45;missEBM;1524;4767
0;22;58;59;missEBM;1524;1419
0;23;5;3;missEBM;1977;4891
0;23;6;56;missEBM;1524;2846
0;23;7;11;missEBM;1977;2876
0;23;8;35;missEBM;1524;4779
0;23;9;49;missEBM;1524;2796
0;23;11;7;missEBM;1524;4891
0;23;12;20;missEBM;1524;1419
0;23;13;33;missEBM;1524;1419
0;23;14;46;missEBM;1524;1419
0;23;15;56;missEBM;1524;1419
0;23;21;59;missEBM;1966;4851
0;23;24;0;missEBM;1977;4865
0;23;24;44;missEBM;1524;4835
0;23;25;28;missEBM;1966;8940
0;23;26;1;missEBM;1977;2856
0;23;27;3;missEBM;1524;2876
0;23;29;12;missEBM;1977;2876
0;23;30;1;missEBM;1524;1419
0;23;31;16;missEBM;1524;1419
0;23;31;19;missEBM;1977;2846
0;23;32;30;missEBM;1524;1419
0;23;34;30;missEBM;1524;1419
0;23;35;37;missEBM;1524;1419
0;23;36;52;missEBM;1524;1419
0;23;38;48;missEBM;1966;8939
0;23;38;53;missEBM;1524;1419
0;23;39;55;missEBM;1977;4891
0;23;40;6;missEBM;1524;1419
0;23;41;0;missEBM;1966;4849
0;23;41;22;missEBM;1524;1419
0;23;42;46;missEBM;1524;1419
0;23;43;32;missEBM;1966;4891
0;23;44;8;missEBM;1524;1419
0;23;50;48;missEBM;1977;2876
0;23;52;30;missEBM;1977;4891
0;23;54;27;missEBM;1977;4891
0;23;59;3;missEBM;1977;2876
