Day;Hour;Minute;Second;Mission;srcPoint;dstPoint
0;0;0;57;inbound_K;16014;27360
0;0;0;59;inbound_L;2749;3366
0;0;1;39;inbound_L;2800;3392
0;0;3;15;inbound_K;15430;26783
0;0;4;55;inbound_L;2749;3470
0;0;6;28;inbound_L;2800;3444
0;0;7;24;inbound_K;15434;26867
0;0;7;54;inbound_K;16016;16270
0;0;8;32;inbound_L;2749;3262
0;0;9;18;inbound_K;1745;1970
0;0;11;5;inbound_K;27054;15692
0;0;15;11;inbound_K;14846;12765
0;0;18;28;outbound_L;3140;2404
0;0;18;57;inbound_L;2749;3340
0;0;20;0;inbound_L;2800;3342
0;0;21;13;inbound_L;2749;3314
0;0;22;15;inbound_K;15430;15606
0;0;22;52;inbound_L;2800;3344
0;0;24;15;inbound_L;2749;3394
0;0;27;20;outbound_K;21741;4952
0;0;27;46;inbound_L;2800;3298
0;0;28;40;inbound_K;15432;26835
0;0;32;15;outbound_L;3012;2400
0;0;32;17;inbound_K;14262;14429
0;0;33;29;inbound_L;2749;3420
0;0;36;51;inbound_K;13094;13270
0;0;37;26;inbound_L;2749;3496
0;0;37;34;inbound_K;16018;27375
0;0;38;32;inbound_L;2800;3264
0;0;40;34;inbound_K;15434;15607
0;0;41;21;inbound_L;2749;3340
0;0;41;29;inbound_K;16014;16191
0;0;42;17;inbound_K;13678;13859
0;0;43;5;inbound_K;14264;25708
0;0;44;3;inbound_L;2749;3396
0;0;44;19;inbound_K;6456;6627
0;0;45;4;inbound_K;27640;27461
0;0;48;12;outbound_K;19049;11236
0;0;52;19;inbound_K;6458;26298
0;0;53;50;inbound_K;8543;28629
0;0;55;46;inbound_K;15430;26882
0;0;58;47;inbound_K;8545;28633
0;1;2;27;inbound_K;8014;28002
0;1;4;9;inbound_K;6454;6664
0;1;4;22;inbound_L;2749;3314
0;1;8;51;inbound_K;16014;16196
0;1;15;6;inbound_K;27638;16233
0;1;17;9;inbound_L;2749;3340
0;1;18;58;outbound_K;28759;11232
0;1;21;6;inbound_K;15430;26881
0;1;21;33;inbound_L;2749;3392
0;1;22;5;outbound_L;2921;2519
0;1;22;12;inbound_L;2800;3418
0;1;23;37;inbound_L;2749;3366
0;1;24;33;inbound_L;2800;3470
0;1;25;57;inbound_K;14262;25713
0;1;27;2;inbound_L;2749;3496
0;1;27;23;inbound_K;6454;6632
0;1;27;58;inbound_L;2800;3444
0;1;28;52;inbound_K;1745;1976
0;1;30;15;outbound_K;13112;10232
0;1;30;57;inbound_L;2749;3418
0;1;31;28;inbound_L;2800;3262
0;1;31;46;outbound_K;30903;30659
0;1;33;54;inbound_L;2749;3264
0;1;34;11;outbound_K;26178;22332
0;1;34;24;inbound_L;2800;3314
0;1;36;6;outbound_L;3142;2404
0;1;36;47;inbound_L;2749;3340
0;1;37;8;outbound_K;16158;23436
0;1;37;42;inbound_K;13094;12240
0;1;38;18;inbound_L;2800;3446
0;1;39;28;outbound_K;10459;10730
0;1;40;38;outbound_K;20886;21075
0;1;40;49;inbound_L;2749;3448
0;1;42;39;outbound_K;10102;30019
0;1;44;35;inbound_L;2800;3392
0;1;44;36;inbound_K;16014;16238
0;1;44;44;outbound_K;1420;29809
0;1;45;51;inbound_K;14846;12807
0;1;47;27;inbound_L;2749;3444
0;1;47;50;inbound_K;13096;12231
0;1;48;19;inbound_L;2800;3316
0;1;49;10;outbound_K;18407;23438
0;1;51;2;outbound_K;5705;10732
0;1;52;32;outbound_K;5048;21780
0;1;52;34;inbound_L;2749;3366
0;1;53;50;outbound_K;23148;23440
0;1;55;21;inbound_L;2800;3470
0;1;57;19;inbound_K;16016;16158
0;1;58;56;inbound_K;14262;14485
0;1;59;5;inbound_L;2800;3368
0;2;0;10;inbound_L;2749;3314
0;2;1;14;outbound_K;6326;5952
0;2;1;51;inbound_K;8543;8744
0;2;3;23;inbound_K;13098;12265
0;2;8;23;inbound_L;2749;3370
0;2;8;32;inbound_K;15430;26839
0;2;8;58;inbound_L;2800;3342
0;2;9;55;outbound_L;2978;2400
0;2;9;57;inbound_K;8545;28759
0;2;9;59;inbound_K;13094;13112
0;2;10;25;inbound_L;2749;3472
0;2;12;17;inbound_L;2800;3316
0;2;13;16;inbound_K;16014;23148
0;2;13;27;inbound_K;14846;10459
0;2;14;31;inbound_K;13678;31510
0;2;14;41;inbound_L;2749;3394
0;2;18;58;inbound_L;2749;3288
0;2;19;50;inbound_L;2800;3262
0;2;22;11;outbound_L;2923;2400
0;2;22;41;outbound_L;3036;2404
0;2;22;44;inbound_L;2749;3498
0;2;23;26;outbound_L;3212;2412
0;2;23;28;inbound_K;14848;12770
0;2;24;9;inbound_K;1745;20886
0;2;24;13;inbound_L;2800;3396
0;2;26;1;inbound_L;2749;3474
0;2;28;7;inbound_K;14850;5705
0;2;30;29;inbound_L;2800;3318
0;2;31;33;inbound_K;1750;25087
0;2;32;3;inbound_L;2749;3264
0;2;33;14;inbound_K;6454;26178
0;2;36;0;inbound_L;2749;3418
0;2;36;28;inbound_L;2800;3340
0;2;37;22;inbound_K;1755;25046
0;2;38;27;outbound_L;3014;2396
0;2;39;12;outbound_L;2919;2400
0;2;39;57;outbound_L;3004;2404
0;2;40;42;outbound_L;3038;2408
0;2;41;10;inbound_K;13680;1420
0;2;41;42;outbound_L;3040;2412
0;2;41;44;inbound_K;14262;25633
0;2;41;46;inbound_L;2749;3444
0;2;42;13;outbound_L;3214;2416
0;2;43;28;outbound_L;3210;2396
0;2;46;22;inbound_K;6456;6706
0;2;49;22;inbound_L;2749;3392
0;2;50;20;inbound_K;6458;6705
0;2;51;15;inbound_K;13094;12206
0;2;52;13;outbound_L;2986;2404
0;2;52;56;inbound_L;2800;3470
0;2;53;45;inbound_L;2749;3418
0;2;54;6;inbound_K;6454;6711
0;2;57;14;outbound_L;3108;2408
0;2;57;26;inbound_K;1745;25051
0;2;57;56;inbound_K;15432;6326
0;2;57;58;inbound_K;14262;14532
0;2;58;44;outbound_L;2988;2416
0;3;19;15;inbound_K;15430;26801
0;3;21;55;outbound_K;28766;11232
0;3;29;47;inbound_K;8543;28550
0;3;34;48;outbound_L;3110;2516
0;3;34;50;outbound_L;3106;2428
0;3;36;18;outbound_L;3006;2424
0;3;36;20;inbound_L;2749;32322
0;3;36;48;outbound_L;3218;2519
0;3;38;40;inbound_L;2800;3392
0;3;39;48;outbound_L;2980;2400
0;3;40;47;outbound_K;11176;11234
0;3;41;20;outbound_L;3028;2388
0;3;41;24;outbound_L;3132;2396
0;3;41;26;inbound_L;2749;3340
0;3;41;48;inbound_K;6454;6710
0;3;43;45;inbound_L;2749;3314
0;3;45;12;inbound_L;2800;3262
0;3;45;15;inbound_K;8545;28553
0;3;45;54;inbound_L;2749;3290
0;3;46;19;outbound_L;2921;2404
0;3;46;49;outbound_L;3054;2408
0;3;48;49;outbound_L;3010;2516
0;3;48;51;inbound_K;15430;15700
0;3;49;34;outbound_L;3134;2428
0;3;50;19;outbound_L;3136;2416
0;3;50;22;inbound_L;2800;3342
0;3;51;4;inbound_K;28806;28766
0;3;51;6;inbound_L;2749;3366
0;3;52;35;outbound_L;3002;2424
0;3;53;43;inbound_L;2800;3418
0;3;54;12;inbound_L;2749;3470
0;3;55;22;inbound_K;14846;15074
0;3;55;25;inbound_K;8543;28555
0;3;57;35;outbound_L;3056;2412
0;3;57;50;inbound_L;2749;3368
0;3;58;39;inbound_K;1745;2023
0;3;59;22;inbound_K;8012;8249
0;3;59;58;inbound_K;14262;25676
0;4;0;41;inbound_L;2800;3296
0;4;0;48;inbound_L;2749;3340
0;4;1;52;inbound_K;15432;15658
0;4;5;5;inbound_L;2749;3292
0;4;5;48;inbound_L;2800;3262
0;4;7;48;inbound_K;15430;15659
0;4;8;21;outbound_L;3140;2388
0;4;11;46;inbound_K;14848;15075
0;4;12;6;outbound_L;2937;2513
0;4;14;22;outbound_L;3210;2408
0;4;15;37;outbound_L;3212;2428
0;4;16;51;inbound_L;2749;3264
0;4;21;21;inbound_L;2800;3270
0;4;28;59;outbound_K;22158;22332
0;4;30;12;outbound_K;1492;29809
0;4;31;50;outbound_K;27203;23436
0;4;36;1;outbound_K;17387;22334
0;4;36;6;outbound_L;3028;2523
0;4;36;14;outbound_L;2937;2516
0;4;38;9;inbound_K;16016;16281
0;4;38;12;outbound_L;3132;2428
0;4;39;39;outbound_L;3030;2424
0;4;42;19;outbound_K;19212;11232
0;4;48;23;inbound_K;8543;28596
0;4;48;26;outbound_L;3210;2520
0;4;53;6;inbound_K;8545;8711
0;4;56;37;inbound_K;8014;28013
0;5;2;48;inbound_K;8016;28012
0;5;6;54;inbound_K;28222;28055
0;5;10;57;inbound_K;16018;27385
0;5;17;52;inbound_K;16014;16284
0;5;44;13;outbound_K;9935;10228
0;5;45;17;outbound_L;2653;2813
0;5;46;17;outbound_L;2654;2814
0;5;46;21;outbound_K;22045;22332
0;5;47;24;outbound_K;24941;21070
0;5;48;41;inbound_L;2749;3418
0;5;49;45;outbound_K;5650;10730
0;5;49;49;outbound_L;3028;2530
0;5;51;26;outbound_L;2976;2522
0;5;51;30;outbound_K;23043;27642
0;5;51;35;inbound_L;2800;3444
0;5;52;45;inbound_K;14262;5048
0;5;53;39;inbound_L;2749;32326
0;5;55;19;outbound_K;22090;22332
0;5;55;24;outbound_L;3054;2517
0;5;56;3;outbound_L;2653;2813
0;5;56;51;inbound_K;27638;27428
0;5;56;55;outbound_L;3300;2673
0;6;0;3;outbound_K;25875;21780
0;6;0;13;outbound_K;27999;28226
0;6;0;40;outbound_K;6220;22884
0;6;0;45;outbound_L;3028;2420
0;6;6;34;outbound_L;2654;2813
0;6;6;36;outbound_K;23794;23988
0;6;6;38;outbound_L;3274;2679
0;6;6;40;outbound_K;14486;21782
0;6;6;45;outbound_L;3002;2519
0;6;7;16;outbound_K;15692;22886
0;6;7;49;outbound_L;3106;2522
0;6;7;51;outbound_K;25114;21075
0;6;7;53;outbound_L;2919;2521
0;6;11;19;outbound_K;23573;23990
0;6;11;27;outbound_L;3184;2517
0;6;12;22;outbound_K;30200;10228
0;6;12;31;outbound_L;3004;2514
0;6;12;56;outbound_K;14948;10730
0;6;13;0;outbound_L;3108;2513
0;6;14;30;outbound_K;8266;23992
0;6;14;33;outbound_L;3186;2412
0;6;17;1;outbound_K;24982;21070
0;6;17;5;outbound_L;2921;2408
0;6;19;7;inbound_K;13094;9935
0;6;19;12;outbound_L;2976;2404
0;6;19;44;outbound_K;28101;30659
0;6;19;48;outbound_L;3188;2400
0;6;20;29;outbound_K;12843;10732
0;6;21;22;outbound_L;3054;2524
0;6;22;44;outbound_K;1927;21080
0;6;22;48;outbound_L;2919;2396
0;6;24;36;outbound_L;2840;2667
0;6;25;36;outbound_L;2653;2813
0;6;26;21;outbound_L;2839;2685
0;6;26;23;outbound_K;6796;22332
0;6;26;25;outbound_L;3056;2428
0;6;26;38;inbound_L;2749;3418
0;6;26;40;outbound_L;2654;2814
0;6;27;30;outbound_K;12258;10230
0;6;27;53;outbound_K;28718;11232
0;6;27;57;outbound_L;3218;2520
0;6;29;8;outbound_K;13692;31664
0;6;29;11;outbound_L;2923;2516
0;6;33;8;outbound_K;17513;22334
0;6;33;13;outbound_L;3028;2424
0;6;33;41;outbound_K;13466;10232
0;6;33;45;outbound_L;2978;2388
0;6;35;1;inbound_K;28810;19109
0;6;35;22;outbound_L;3210;2521
0;6;36;54;outbound_K;15111;10734
0;6;36;58;outbound_L;3030;2530
0;6;38;38;outbound_L;2653;2813
0;6;40;16;outbound_K;29512;29809
0;6;40;21;outbound_L;3482;2661
0;6;40;52;outbound_K;12112;10228
0;6;40;55;outbound_L;2980;2416
0;6;41;43;outbound_K;19346;11234
0;6;44;8;outbound_L;2840;2667
0;6;45;28;outbound_K;10494;10730
0;6;45;41;outbound_K;20944;21070
0;6;45;58;outbound_K;19385;11236
0;6;46;24;outbound_L;3058;2396
0;6;46;26;outbound_K;12366;30019
0;6;47;9;outbound_L;2937;2408
0;6;48;39;outbound_L;3212;2523
0;6;49;16;outbound_K;26772;22884
0;6;49;56;outbound_K;23635;23988
0;6;50;54;outbound_L;2654;2813
0;6;51;39;outbound_L;2976;2400
0;6;51;41;outbound_L;3054;2404
0;6;51;43;outbound_K;2125;21075
0;6;51;45;outbound_L;3214;2515
0;6;52;40;outbound_L;2919;2412
0;6;52;41;outbound_K;14548;21780
0;6;53;24;outbound_L;3010;2420
0;6;54;10;outbound_L;2653;2814
0;6;55;31;outbound_K;30842;30659
0;6;55;34;outbound_L;3184;2428
0;6;56;25;outbound_L;2840;2667
0;6;57;8;outbound_K;26709;27058
0;6;59;18;outbound_K;28071;28226
0;6;59;53;inbound_K;14262;25875
0;7;0;25;outbound_L;3106;2388
0;7;1;29;outbound_K;12611;12961
0;7;1;35;outbound_L;3326;2691
0;7;3;26;outbound_L;2921;2519
0;7;4;11;outbound_L;3218;2522
0;7;4;41;outbound_L;3002;2520
0;7;4;49;inbound_L;2749;3444
0;7;6;31;outbound_K;5228;21782
0;7;7;31;outbound_K;15475;27058
0;7;7;36;outbound_L;3352;2697
0;7;8;19;outbound_K;8688;11232
0;7;8;23;outbound_L;3274;2703
0;7;10;11;outbound_L;2840;2709
0;7;11;32;inbound_K;13094;12366
0;7;11;36;outbound_L;3004;2513
0;7;13;8;outbound_L;3326;2715
0;7;17;27;outbound_K;26913;27058
0;7;17;52;outbound_K;25782;25890
0;7;19;8;outbound_L;3210;2524
0;7;20;44;outbound_K;12938;10732
0;7;21;27;outbound_L;3326;2709
0;7;22;12;outbound_K;23138;23436
0;7;23;0;outbound_L;3404;2727
0;7;28;13;outbound_K;14902;10730
0;7;28;18;outbound_L;3056;2392
0;7;28;56;outbound_L;3132;2392
0;7;30;29;outbound_L;2840;2679
0;7;30;31;inbound_L;2749;3366
0;7;31;24;inbound_L;2800;3262
0;7;33;29;outbound_L;2653;2813
0;7;33;52;outbound_K;15229;10734
0;7;34;0;outbound_L;3054;2392
0;7;36;12;inbound_L;2749;3314
0;7;36;14;outbound_L;2827;2727
0;7;36;16;outbound_L;2839;2727
0;7;37;49;inbound_L;2800;3340
0;7;38;22;inbound_K;14846;12938
0;7;38;28;outbound_L;3058;2392
0;7;39;57;inbound_K;8543;19346
0;7;41;52;outbound_L;2654;2813
0;7;42;0;inbound_L;2749;3368
0;7;42;20;outbound_K;9939;10228
0;7;43;45;outbound_L;2653;2814
0;7;43;47;outbound_K;15056;12961
0;7;50;59;outbound_K;4469;21070
0;7;51;1;outbound_L;3352;2691
0;7;51;3;outbound_K;6324;27058
0;7;51;5;outbound_K;27303;27642
0;7;51;7;inbound_L;2800;3288
0;7;51;10;outbound_L;2976;2624
0;7;51;27;inbound_L;2749;3290
0;7;55;25;inbound_L;2800;3262
0;7;55;59;outbound_L;2919;2514
0;7;58;2;outbound_L;2654;2813
0;7;58;11;inbound_K;15430;6220
0;7;58;16;outbound_L;3326;2661
0;7;58;40;inbound_L;2749;3392
0;7;58;48;inbound_K;16014;23043
0;7;58;52;outbound_L;3300;2667
0;7;59;14;inbound_L;2800;3496
0;8;3;26;inbound_K;8012;23573
0;8;6;33;outbound_L;2826;2673
0;8;7;4;outbound_K;17440;22332
0;8;7;38;inbound_L;2749;3314
0;8;9;51;outbound_K;4607;21075
0;8;10;25;inbound_K;8014;23635
0;8;10;38;inbound_L;2800;3444
0;8;12;35;outbound_L;3028;2388
0;8;12;37;inbound_K;6454;17513
0;8;13;21;inbound_L;2749;3418
0;8;13;28;inbound_K;13678;13692
0;8;15;53;outbound_K;8658;8547
0;8;16;8;outbound_L;2921;2514
0;8;16;26;inbound_L;2800;3340
0;8;16;50;outbound_K;13234;10230
0;8;18;1;inbound_K;14848;14902
0;8;18;34;outbound_L;2653;2813
0;8;19;6;inbound_L;2749;3498
0;8;21;7;outbound_K;31566;29809
0;8;21;52;inbound_K;8543;19385
0;8;21;59;outbound_L;3266;2661
0;8;22;11;inbound_K;13094;9939
0;8;22;15;outbound_L;2978;2521
0;8;23;59;outbound_K;6638;6458
0;8;26;9;inbound_L;2749;3366
0;8;26;28;outbound_K;16229;27642
0;8;27;29;outbound_K;21398;21780
0;8;31;49;inbound_K;16014;23138
0;8;31;54;outbound_L;3300;2667
0;8;32;21;inbound_K;13680;29512
0;8;32;26;outbound_L;2937;2517
0;8;33;50;inbound_L;2749;3288
0;8;34;9;inbound_K;14262;5228
0;8;34;11;outbound_L;3002;2515
0;8;34;36;outbound_L;2654;2813
0;8;35;1;inbound_L;2800;3262
0;8;36;35;inbound_L;2749;3420
0;8;37;45;outbound_K;8071;23988
0;8;39;51;outbound_K;12159;10228
0;8;40;5;outbound_K;14095;29809
0;8;40;51;outbound_L;2653;2813
0;8;41;38;inbound_L;2800;3470
0;8;44;37;outbound_L;2654;2814
0;8;44;39;outbound_K;1584;29814
0;8;44;41;outbound_L;2937;2530
0;8;44;51;inbound_L;2749;3444
0;8;45;1;inbound_K;8012;28071
0;8;45;7;outbound_L;3184;2521
0;8;45;22;inbound_L;2800;3342
0;8;48;10;inbound_L;2749;3392
0;8;49;24;outbound_K;12613;12961
0;8;49;29;inbound_K;1745;1927
0;8;49;33;outbound_L;3396;2667
0;8;49;35;outbound_L;2939;2524
0;8;49;37;outbound_K;8786;8547
0;8;51;14;inbound_L;2749;3314
0;8;51;47;inbound_L;2800;3418
0;8;55;23;inbound_K;14846;15229
0;8;55;28;outbound_L;3352;2685
0;8;55;39;inbound_L;2749;3496
0;8;55;53;inbound_K;8543;8658
0;8;55;55;outbound_K;30207;10230
0;8;55;58;outbound_L;3266;2691
0;8;56;25;inbound_L;2800;3288
0;8;59;9;outbound_L;2840;2697
0;8;59;13;inbound_L;2749;3316
0;8;59;15;outbound_K;23273;23436
0;8;59;22;outbound_K;15564;22884
0;9;1;43;inbound_L;2800;3498
0;9;2;16;outbound_L;2827;2685
0;9;2;21;inbound_K;13094;13234
0;9;2;28;outbound_L;2978;2530
0;9;3;24;outbound_L;2654;2813
0;9;3;37;inbound_L;2749;3344
0;9;5;15;inbound_L;2800;3262
0;9;6;25;inbound_K;15430;6324
0;9;6;32;inbound_K;16014;27203
0;9;6;44;outbound_L;3106;2520
0;9;6;46;outbound_L;3132;2519
0;9;7;4;outbound_L;2826;2697
0;9;7;7;outbound_K;12110;10228
0;9;8;10;outbound_L;2653;2814
0;9;8;31;inbound_L;2749;3318
0;9;11;20;outbound_K;16026;23438
0;9;11;49;outbound_L;2976;2523
0;9;11;50;outbound_K;1603;31664
0;9;12;28;inbound_L;2800;3394
0;9;12;51;outbound_L;2827;2709
0;9;13;6;outbound_K;21578;21780
0;9;14;19;outbound_L;2839;2727
0;9;15;47;inbound_K;16016;16229
0;9;15;53;outbound_L;3134;2517
0;9;17;1;inbound_L;2749;3366
0;9;17;55;inbound_L;2800;3368
0;9;18;36;inbound_K;13678;14095
0;9;18;41;outbound_L;3482;2727
0;9;18;56;inbound_K;14264;21398
0;9;19;3;outbound_L;3002;2524
0;9;20;14;outbound_K;28211;23988
0;9;22;18;inbound_L;2749;3500
0;9;22;34;outbound_K;2206;21070
0;9;25;1;inbound_L;2800;3340
0;9;25;19;outbound_K;5117;21782
0;9;26;42;outbound_L;2826;2715
0;9;28;3;inbound_K;8012;8071
0;9;28;8;outbound_L;3184;2520
0;9;28;37;inbound_L;2749;3314
0;9;28;39;outbound_K;4819;21075
0;9;28;43;outbound_L;2919;2516
0;9;29;25;inbound_K;14262;25782
0;9;29;30;outbound_L;3004;2515
0;9;32;22;inbound_L;2749;3496
0;9;32;51;inbound_L;2800;3444
0;9;33;42;outbound_K;20826;21080
0;9;33;46;outbound_L;2921;2514
0;9;34;29;outbound_K;22024;22332
0;9;36;24;inbound_L;2800;3446
0;9;36;58;outbound_L;2654;2813
0;9;37;1;outbound_L;2839;2679
0;9;37;2;outbound_K;4775;21070
0;9;37;5;outbound_L;2923;2530
0;9;40;6;inbound_L;2749;3290
0;9;40;37;inbound_L;2800;3470
0;9;40;44;inbound_K;6454;22158
0;9;40;50;outbound_L;3028;2521
0;9;42;20;outbound_K;30285;30019
0;9;42;44;outbound_L;2919;2520
0;9;43;14;outbound_L;2654;2813
0;9;43;15;outbound_K;22652;22884
0;9;43;29;inbound_L;2749;3288
0;9;44;29;outbound_L;2653;2814
0;9;44;31;inbound_L;2800;3292
0;9;46;51;outbound_L;2827;2679
0;9;47;12;outbound_K;15143;12961
0;9;48;18;inbound_K;13094;30200
0;9;48;23;outbound_L;3010;2522
0;9;48;58;inbound_K;15432;15475
0;9;49;30;outbound_L;2654;2813
0;9;50;25;inbound_L;2749;3418
0;9;51;18;inbound_L;2800;3370
0;9;52;51;inbound_K;14846;14948
0;9;52;54;outbound_L;3352;2697
0;9;52;56;outbound_K;6000;22886
0;9;56;30;outbound_L;2839;2691
0;9;56;36;outbound_K;10656;10730
0;9;56;59;outbound_L;2827;2709
0;9;57;32;outbound_L;3108;2530
0;9;57;34;outbound_K;23046;23436
0;9;58;8;outbound_K;31326;1213
0;10;0;46;outbound_L;2653;2813
0;10;1;20;outbound_K;15200;10732
0;10;1;26;outbound_L;3054;2521
0;10;2;20;inbound_L;2749;3392
0;10;2;50;inbound_L;2800;3472
0;10;3;56;outbound_K;23120;23438
0;10;4;0;outbound_L;3132;2530
0;10;6;49;outbound_K;1594;29809
0;10;6;53;outbound_L;2863;2523
0;10;7;35;outbound_K;16279;23440
0;10;7;39;outbound_L;3134;2517
0;10;10;17;outbound_L;2840;2624
0;10;11;22;outbound_K;22605;22886
0;10;11;27;outbound_L;3056;2515
0;10;15;3;outbound_L;2654;2813
0;10;15;5;outbound_K;8132;23988
0;10;15;7;outbound_L;3136;2519
0;10;15;37;outbound_L;2937;2514
0;10;15;39;outbound_K;31282;1213
0;10;16;38;inbound_L;2749;3474
0;10;17;7;outbound_K;4961;21780
0;10;17;11;inbound_L;2800;3270
0;10;17;14;outbound_L;3108;2428
0;10;21;20;outbound_K;20765;21070
0;10;21;27;outbound_L;2863;2424
0;10;22;18;outbound_K;23687;23990
0;10;22;22;outbound_L;3184;2519
0;10;23;15;outbound_K;25839;21782
0;10;23;19;outbound_L;3002;2530
0;10;23;37;inbound_L;2749;3366
0;10;23;45;outbound_L;2653;2813
0;10;26;57;inbound_L;2749;3316
0;10;27;1;outbound_K;8626;11232
0;10;27;3;outbound_L;3186;2516
0;10;27;21;outbound_K;2150;21075
0;10;27;25;outbound_L;2919;2514
0;10;29;20;outbound_L;2840;2661
0;10;29;21;outbound_K;6632;22332
0;10;29;24;outbound_L;3004;2513
0;10;29;27;outbound_L;2827;2673
0;10;30;40;inbound_L;2800;3296
0;10;31;13;inbound_L;2749;3452
0;10;32;5;outbound_L;2826;2703
0;10;32;57;outbound_K;4667;21080
0;10;33;0;outbound_L;2921;2420
0;10;34;5;outbound_L;2839;2709
0;10;34;7;outbound_L;2840;2715
0;10;34;15;outbound_K;22682;22886
0;10;34;18;outbound_L;3210;2416
0;10;36;9;inbound_L;2800;3478
0;10;36;22;outbound_K;15555;22888
0;10;36;27;outbound_L;3028;2412
0;10;37;27;outbound_L;2923;2408
0;10;37;29;outbound_K;9944;10228
0;10;37;58;inbound_L;2749;3420
0;10;41;43;outbound_K;15524;5952
0;10;41;47;outbound_L;3108;2400
0;10;43;3;outbound_K;29556;29819
0;10;43;7;outbound_L;2976;2392
0;10;43;42;inbound_L;2800;3454
0;10;46;33;inbound_L;2749;3272
0;10;46;43;outbound_K;22071;22334
0;10;46;49;outbound_L;3110;2396
0;10;48;54;outbound_L;2941;2388
0;10;48;56;outbound_K;12189;10230
0;10;48;58;inbound_L;2800;3342
0;10;51;6;inbound_L;2749;3444
0;10;53;25;inbound_L;2749;3422
0;10;53;58;inbound_L;2800;3480
0;10;56;6;outbound_K;12335;10232
0;10;56;16;inbound_L;2749;3348
0;10;57;35;inbound_L;2800;3322
0;11;0;12;inbound_L;2749;3264
0;11;0;53;inbound_L;2800;3448
0;11;1;36;outbound_K;30359;30019
0;11;2;29;inbound_L;2749;3426
0;11;2;35;outbound_L;3140;2408
0;11;2;53;inbound_K;8543;28718
0;11;3;41;inbound_K;6456;22090
0;11;4;23;outbound_L;2654;2813
0;11;4;25;outbound_L;2978;2519
0;11;4;28;inbound_L;2749;3350
0;11;5;8;outbound_L;2980;2530
0;11;5;10;outbound_L;3030;2521
0;11;5;13;inbound_L;2800;3400
0;11;6;28;inbound_K;13096;12112
0;11;6;36;outbound_L;3010;2514
0;11;7;56;outbound_K;8622;11232
0;11;9;54;inbound_L;2749;3298
0;11;11;0;inbound_L;2800;3262
0;11;11;27;inbound_K;15434;26709
0;11;11;29;outbound_L;2653;2813
0;11;12;42;inbound_K;8545;8626
0;11;12;48;outbound_L;3210;2520
0;11;13;39;outbound_L;2654;2814
0;11;13;42;outbound_L;2827;2661
0;11;13;57;inbound_L;2800;32322
0;11;15;35;inbound_L;2749;3428
0;11;19;38;inbound_L;2800;3394
0;11;21;16;outbound_K;22524;22886
0;11;21;56;inbound_L;2749;3264
0;11;23;40;outbound_L;2653;2813
0;11;25;0;outbound_L;2827;2685
0;11;26;0;inbound_L;2749;3402
0;11;26;43;inbound_L;2800;32324
0;11;28;12;outbound_L;2839;2691
0;11;28;20;inbound_K;15430;15564
0;11;28;37;outbound_K;13534;10228
0;11;30;35;outbound_K;11048;11234
0;11;31;26;outbound_L;2653;2813
0;11;31;43;inbound_L;2800;3344
0;11;32;17;inbound_K;15432;22652
0;11;32;27;outbound_L;3108;2524
0;11;32;50;inbound_L;2749;3446
0;11;33;9;inbound_K;13094;9944
0;11;33;41;outbound_L;2976;2523
0;11;34;0;inbound_K;8543;28638
0;11;34;9;outbound_L;3212;2522
0;11;35;56;outbound_L;2654;2814
0;11;36;57;outbound_L;2840;2679
0;11;38;59;outbound_K;19101;11232
0;11;40;33;inbound_K;27054;22682
0;11;41;16;outbound_K;12381;10228
0;11;41;22;inbound_L;2800;3340
0;11;42;57;outbound_L;2653;2813
0;11;43;42;inbound_K;28806;19212
0;11;43;46;inbound_L;2749;3262
0;11;43;48;outbound_L;3210;2530
0;11;44;47;inbound_K;15434;15555
0;11;46;25;inbound_L;2800;32326
0;11;47;11;inbound_K;12426;12110
0;11;47;17;outbound_L;2976;2521
0;11;47;52;outbound_L;3106;2624
0;11;49;9;inbound_K;8545;28564
0;11;51;21;inbound_L;2749;3444
0;11;54;43;inbound_L;2749;3342
0;11;54;46;inbound_K;28808;8622
0;11;56;2;outbound_K;15729;22884
0;11;58;3;inbound_K;8543;11048
0;11;58;44;outbound_L;2827;2685
0;11;59;53;outbound_K;29512;29809
0;12;0;16;inbound_K;15430;22524
0;12;0;37;inbound_L;2749;3264
0;12;1;4;outbound_L;2839;2691
0;12;2;25;outbound_K;8030;23988
0;12;2;53;inbound_L;2800;3344
0;12;4;20;inbound_L;2749;3426
0;12;5;15;outbound_L;2654;2813
0;12;6;45;outbound_L;2937;2530
0;12;6;46;inbound_K;13680;1584
0;12;6;57;inbound_L;2800;3262
0;12;9;22;inbound_K;8014;28211
0;12;9;27;outbound_L;3184;2524
0;12;11;43;outbound_K;29528;29809
0;12;11;53;inbound_L;2749;3322
0;12;12;7;outbound_L;3106;2523
0;12;12;9;inbound_K;15432;22605
0;12;13;50;outbound_K;8584;8547
0;12;14;21;inbound_L;2749;3498
0;12;14;40;outbound_L;2653;2813
0;12;15;8;inbound_K;13682;31566
0;12;15;14;outbound_L;2937;2520
0;12;16;1;outbound_L;2839;2691
0;12;17;24;inbound_L;2749;3290
0;12;17;35;inbound_K;15434;15524
0;12;18;1;outbound_L;2654;2814
0;12;18;34;inbound_L;2800;3340
0;12;19;59;inbound_K;28810;28648
0;12;20;15;outbound_L;3266;2703
0;12;20;17;outbound_K;12159;10228
0;12;22;3;inbound_L;2749;32322
